  band1_sur0.67   band2_RAC0.86     NDVI      S_angle      band3_sur0.47 band2_sur(NOTUSE)   Land_type
    0.22610000    0.30560400    0.27480600    2.13659000    0.10610000    0.31970000   10.00000000
    0.21620000    0.30916800    0.30129100    2.14201000    0.09540000    0.32340000   10.00000000
    0.20710000    0.29436300    0.29894100    2.13648000    0.09070000    0.30800000   10.00000000
    0.22170000    0.31163800    0.29655400    2.14873000    0.10460000    0.32620000   10.00000000
    0.22630000    0.32001300    0.30010900    2.16032000    0.09690000    0.33490000   10.00000000
    0.22930000    0.31647700    0.28460000    2.16580000    0.10000000    0.33060000   10.00000000
    0.20920000    0.29841900    0.29434000    2.16028000    0.10060000    0.31400000   10.00000000
    0.22060000    0.30780800    0.29008400    2.13654000    0.10190000    0.32190000   10.00000000
    0.19510000    0.27430200    0.29745200    2.14218000    0.09140000    0.28720000   10.00000000
    0.19580000    0.27955200    0.29805300    2.13643000    0.08390000    0.29190000   10.00000000
    0.19440000    0.27892200    0.30709200    2.14869000    0.09210000    0.29170000   10.00000000
    0.20300000    0.28545100    0.29800500    2.15517000    0.09240000    0.29860000   10.00000000
    0.22820000    0.32115800    0.29376400    2.14950000    0.10520000    0.33560000   10.00000000
    0.22990000    0.33586600    0.31465000    2.16044000    0.09620000    0.35130000   10.00000000
    0.24190000    0.34080700    0.29486700    2.16733000    0.10180000    0.35640000   10.00000000
    0.22020000    0.30927700    0.29245100    2.14356000    0.09500000    0.32350000   10.00000000
    0.21240000    0.29942800    0.29530500    2.13794000    0.09230000    0.31340000   10.00000000
    0.18470000    0.25763500    0.30130900    2.14908000    0.09480000    0.27030000   10.00000000
    0.15660000    0.23168500    0.33049600    2.14340000    0.07700000    0.24250000   10.00000000
    0.20710000    0.29174200    0.30015500    2.15533000    0.09730000    0.30560000   10.00000000
    0.23350000    0.31903800    0.28041200    2.14970000    0.11010000    0.33360000   10.00000000
    0.17080000    0.26017500    0.34063700    2.16770000    0.08100000    0.27230000   10.00000000
    0.20930000    0.31765100    0.33617100    2.16209000    0.09450000    0.33240000   10.00000000
    0.24040000    0.34198200    0.29946600    2.16750000    0.09880000    0.35760000   10.00000000
    0.19880000    0.27873800    0.29831700    2.16176000    0.09710000    0.29160000   10.00000000
    0.20950000    0.29429900    0.29482300    2.14371000    0.09120000    0.30810000   10.00000000
    0.21190000    0.29267700    0.28639500    2.13786000    0.09620000    0.30640000   10.00000000
    0.18500000    0.26868600    0.31795600    2.14379000    0.08750000    0.28130000   10.00000000
    0.19430000    0.27743400    0.30898000    2.14915000    0.09500000    0.29080000   10.00000000
    0.21870000    0.30019300    0.28219600    2.15540000    0.09870000    0.31370000   10.00000000
    0.21760000    0.31332400    0.30965300    2.16236000    0.09250000    0.32830000   10.00000000
    0.19330000    0.29689400    0.34417900    2.16773000    0.08690000    0.31110000   10.00000000
    0.22560000    0.32131700    0.30366400    2.16219000    0.09950000    0.33640000   10.00000000
    0.19050000    0.26916100    0.30115500    2.13825000    0.08620000    0.28190000   10.00000000
    0.23270000    0.32003700    0.28134300    2.14375000    0.09790000    0.33480000   10.00000000
    0.21480000    0.29757300    0.28653700    2.13816000    0.10210000    0.31160000   10.00000000
    0.17870000    0.24013800    0.25148700    2.14472000    0.08750000    0.24980000   10.00000000
    0.16770000    0.22903800    0.26506100    2.13891000    0.08350000    0.23810000   10.00000000
    0.19250000    0.27573000    0.31258200    2.14374000    0.09400000    0.28900000   10.00000000
    0.18780000    0.27345100    0.31948800    2.15075000    0.08940000    0.28660000   10.00000000
    0.21900000    0.30834200    0.29496700    2.15544000    0.10040000    0.32230000   10.00000000
    0.23410000    0.31980100    0.27866000    2.14982000    0.10620000    0.33520000   10.00000000
    0.20620000    0.31493100    0.34004200    2.16276000    0.09260000    0.32970000   10.00000000
    0.18280000    0.26397700    0.31780400    2.15718000    0.08260000    0.27670000   10.00000000
    0.23190000    0.33359600    0.30721100    2.16272000    0.09830000    0.34910000   10.00000000
    0.21150000    0.31034300    0.32059500    2.15689000    0.08920000    0.32510000   10.00000000
    0.23590000    0.33639800    0.30172800    2.16242000    0.10150000    0.35220000   10.00000000
    0.21420000    0.30834200    0.31012100    2.16794000    0.09210000    0.32290000   10.00000000
    0.17840000    0.27456000    0.34210400    2.16227000    0.08280000    0.28740000   10.00000000
    0.16970000    0.24651600    0.31961200    2.13841000    0.07970000    0.25850000   10.00000000
    0.23560000    0.32965200    0.28897300    2.14375000    0.09880000    0.34460000   10.00000000
    0.18320000    0.26734600    0.30818700    2.13819000    0.08250000    0.27950000   10.00000000
    0.17930000    0.26292800    0.31862900    2.13921000    0.08530000    0.27500000   10.00000000
    0.21350000    0.28757100    0.27305100    2.14536000    0.10920000    0.30160000   10.00000000
    0.17870000    0.25309900    0.30968900    2.15068000    0.08350000    0.26560000   10.00000000
    0.21170000    0.29696100    0.29199100    2.15144000    0.10800000    0.31140000   10.00000000
    0.14600000    0.21955100    0.34284100    2.15648000    0.07050000    0.23000000   10.00000000
    0.19370000    0.27325200    0.30367900    2.16283000    0.09240000    0.28610000   10.00000000
    0.18600000    0.28268400    0.34300300    2.15725000    0.07890000    0.29650000   10.00000000
    0.13850000    0.20955500    0.35501300    2.16267000    0.06360000    0.22030000   10.00000000
    0.22790000    0.34101400    0.32634100    2.15710000    0.09410000    0.35680000   10.00000000
    0.18530000    0.30437600    0.37008000    2.16251000    0.07870000    0.31840000   10.00000000
    0.19070000    0.28844900    0.33836800    2.15682000    0.08880000    0.30250000   10.00000000
    0.22090000    0.32257800    0.31542400    2.16361000    0.09830000    0.33770000   10.00000000
    0.19030000    0.28495800    0.32864600    2.13844000    0.08450000    0.29830000   10.00000000
    0.14340000    0.20867100    0.31917100    2.13421000    0.06460000    0.21810000   10.00000000
    0.22820000    0.29860200    0.25891200    2.13968000    0.10660000    0.31260000   10.00000000
    0.10910000    0.14869100    0.23011400    2.14478000    0.05320000    0.14770000   10.00000000
    0.15280000    0.21657400    0.30421300    2.13925000    0.07300000    0.22660000   10.00000000
    0.21510000    0.29289300    0.28400300    2.14551000    0.10880000    0.30680000   10.00000000
    0.16910000    0.24345600    0.31989800    2.15083000    0.08000000    0.25560000   10.00000000
    0.18990000    0.26478400    0.29982800    2.14520000    0.09020000    0.27780000   10.00000000
    0.15400000    0.20151900    0.22376800    2.15659000    0.06890000    0.20520000   10.00000000
    0.17240000    0.25227000    0.30778700    2.15114000    0.07540000    0.26430000   10.00000000
    0.15700000    0.23933100    0.34337000    2.15785000    0.07070000    0.25110000   10.00000000
    0.13120000    0.19577800    0.32823200    2.15239000    0.06230000    0.20430000   10.00000000
    0.12990000    0.18365200    0.31153300    2.16301000    0.06280000    0.19190000   10.00000000
    0.22410000    0.32690100    0.31525200    2.15734000    0.09460000    0.34220000   10.00000000
    0.18910000    0.28636900    0.33955500    2.16285000    0.07640000    0.30030000   10.00000000
    0.22810000    0.32311400    0.30094900    2.15707000    0.09430000    0.33840000   10.00000000
    0.19220000    0.29364500    0.33537100    2.16408000    0.08230000    0.30740000   10.00000000
    0.17170000    0.24328200    0.31657700    2.15834000    0.07940000    0.25590000   10.00000000
    0.18180000    0.27715500    0.34360900    2.16393000    0.08110000    0.29040000   10.00000000
    0.10800000    0.15468100    0.28287100    2.13991000    0.04790000    0.15720000   10.00000000
    0.18080000    0.25425100    0.30297700    2.13427000    0.07980000    0.26660000   10.00000000
    0.21350000    0.28444100    0.26992800    2.13983000    0.09540000    0.29800000   10.00000000
    0.16790000    0.24069000    0.30062400    2.14505000    0.08200000    0.25150000   10.00000000
    0.17580000    0.25556100    0.31883400    2.13931000    0.07950000    0.26810000   10.00000000
    0.19130000    0.26381500    0.29456000    2.14544000    0.09350000    0.27670000   10.00000000
    0.16540000    0.23734200    0.31879900    2.15088000    0.07740000    0.24930000   10.00000000
    0.16370000    0.23438200    0.31936800    2.14527000    0.07930000    0.24630000   10.00000000
    0.18290000    0.25756100    0.29919900    2.14652000    0.08630000    0.26960000   10.00000000
    0.15280000    0.23190300    0.33476300    2.15251000    0.06540000    0.24280000   10.00000000
    0.23710000    0.33808800    0.30208200    2.15791000    0.10540000    0.35340000   10.00000000
    0.17190000    0.24446900    0.31489800    2.15248000    0.08430000    0.25660000   10.00000000
    0.13400000    0.20143100    0.34285000    2.16460000    0.06240000    0.21130000   10.00000000
    0.18230000    0.27212500    0.33780600    2.15894000    0.08290000    0.28560000   10.00000000
    0.20830000    0.31195600    0.33020900    2.16432000    0.08410000    0.32660000   10.00000000
    0.21620000    0.30507200    0.30139900    2.15880000    0.08740000    0.31980000   10.00000000
    0.18230000    0.28815800    0.35689500    2.16402000    0.08540000    0.30190000   10.00000000
    0.18600000    0.27897900    0.33640900    2.15853000    0.07780000    0.29270000   10.00000000
    0.20690000    0.30258700    0.31998000    2.16388000    0.09240000    0.31700000   10.00000000
    0.19140000    0.28360300    0.33015100    2.16500000    0.09130000    0.29740000   10.00000000
    0.12770000    0.18733300    0.30852300    2.14004000    0.05790000    0.19420000   10.00000000
    0.18780000    0.26763100    0.30787100    2.13429000    0.08690000    0.28040000   10.00000000
    0.21270000    0.29112800    0.28283900    2.13974000    0.08970000    0.30500000   10.00000000
    0.16270000    0.23680600    0.31299800    2.14639000    0.08070000    0.24780000   10.00000000
    0.17600000    0.26388900    0.33271200    2.14075000    0.07630000    0.27680000   10.00000000
    0.19530000    0.27235400    0.29839400    2.14573000    0.09190000    0.28560000   10.00000000
    0.17760000    0.24797200    0.30346100    2.15244000    0.08170000    0.26030000   10.00000000
    0.15640000    0.22936200    0.33321400    2.14662000    0.07650000    0.24110000   10.00000000
    0.19180000    0.26706900    0.29859400    2.15225000    0.09110000    0.28020000   10.00000000
    0.17550000    0.25301200    0.31693500    2.14654000    0.08580000    0.26530000   10.00000000
    0.15960000    0.22768400    0.29366100    2.15823000    0.07200000    0.23750000   10.00000000
    0.19870000    0.29528600    0.32929900    2.15268000    0.08800000    0.30940000   10.00000000
    0.23400000    0.32758700    0.29447300    2.15805000    0.10220000    0.34270000   10.00000000
    0.20090000    0.28823000    0.31294900    2.15243000    0.09130000    0.30230000   10.00000000
    0.13300000    0.19750700    0.32811700    2.16462000    0.05990000    0.20630000   10.00000000
    0.13570000    0.21356500    0.36997500    2.15889000    0.06040000    0.22410000   10.00000000
    0.21870000    0.32437900    0.32396300    2.16434000    0.08760000    0.33950000   10.00000000
    0.19280000    0.27077900    0.30557400    2.15874000    0.08320000    0.28440000   10.00000000
    0.17820000    0.27735200    0.35467700    2.16419000    0.08330000    0.29170000   10.00000000
    0.17970000    0.27696200    0.35002000    2.15846000    0.07730000    0.29070000   10.00000000
    0.19860000    0.29049800    0.31729800    2.16405000    0.09020000    0.30450000   10.00000000
    0.12440000    0.18835000    0.33738100    2.16520000    0.05800000    0.19640000   10.00000000
    0.21570000    0.32848300    0.33755500    2.17064000    0.09670000    0.34370000   10.00000000
    0.19080000    0.26970000    0.30331400    2.16519000    0.08690000    0.28260000   10.00000000
    0.13760000    0.21027000    0.32912600    2.14007000    0.06400000    0.21900000   10.00000000
    0.15750000    0.24191300    0.33873400    2.13444000    0.07350000    0.25320000   10.00000000
    0.20930000    0.29509900    0.29763600    2.13987000    0.08990000    0.30920000   10.00000000
    0.15480000    0.23040400    0.32586800    2.13558000    0.07020000    0.24110000   10.00000000
    0.17090000    0.25302000    0.32791200    2.14651000    0.08040000    0.26520000   10.00000000
    0.18760000    0.27934800    0.32643100    2.14080000    0.08200000    0.29280000   10.00000000
    0.13360000    0.19392600    0.29230200    2.14614000    0.06110000    0.20010000   10.00000000
    0.17620000    0.25962100    0.32614400    2.14725000    0.08770000    0.27190000   10.00000000
    0.19770000    0.27939400    0.29980900    2.14166000    0.09920000    0.29240000   10.00000000
